FILE NAME,REQUIRED BINS,EXTRA BINS,TIME TAKEN(ms)
N1C2W4_A.BPP,29,0,1.0325908660888672
N1C2W4_B.BPP,32,0,0.9634494781494141
N1C2W4_C.BPP,30,0,0.0
N1C2W4_D.BPP,28,0,1.722097396850586
N1C2W4_E.BPP,30,0,0.2696514129638672
N1C2W4_F.BPP,32,0,1.1608600616455078
N1C2W4_G.BPP,30,0,0.8640289306640625
N1C2W4_H.BPP,30,0,0.9710788726806641
N1C2W4_I.BPP,35,0,0.9944438934326172
N1C2W4_J.BPP,30,0,0.9999275207519531
N1C2W4_K.BPP,32,0,0.0
N1C2W4_L.BPP,31,0,1.0809898376464844
N1C2W4_M.BPP,31,0,0.9474754333496094
N1C2W4_N.BPP,32,0,1.1150836944580078
N1C2W4_O.BPP,30,0,1.0499954223632812
N1C2W4_P.BPP,28,0,0.9510517120361328
N1C2W4_Q.BPP,33,0,0.0
N1C2W4_R.BPP,35,0,1.1844635009765625
N1C2W4_S.BPP,38,0,1.8057823181152344
N1C2W4_T.BPP,29,0,1.0509490966796875
N1C3W1_A.BPP,17,1,8.060693740844727
N1C3W1_B.BPP,16,0,0.8645057678222656
N1C3W1_C.BPP,18,1,1.0771751403808594
N1C3W1_D.BPP,19,0,1.1434555053710938
N1C3W1_E.BPP,16,0,0.774383544921875
N1C3W1_F.BPP,20,0,0.0
N1C3W1_G.BPP,15,0,1.1284351348876953
N1C3W1_H.BPP,19,0,0.8614063262939453
N1C3W1_I.BPP,17,0,0.9989738464355469
N1C3W1_J.BPP,16,0,1.0347366333007812
N1C3W1_K.BPP,17,0,0.9579658508300781
N1C3W1_L.BPP,17,0,0.9968280792236328
N1C3W1_M.BPP,17,0,0.0
N1C3W1_N.BPP,21,1,1.528024673461914
N1C3W1_O.BPP,16,0,0.4673004150390625
N1C3W1_P.BPP,19,0,1.1157989501953125
N1C3W1_Q.BPP,20,0,0.8807182312011719
N1C3W1_R.BPP,21,0,0.7576942443847656
N1C3W1_S.BPP,16,0,0.2391338348388672
N1C3W1_T.BPP,18,0,1.409769058227539
N1C3W2_A.BPP,19,0,0.5867481231689453
N1C3W2_B.BPP,21,1,0.0
N1C3W2_C.BPP,22,0,1.1169910430908203
N1C3W2_D.BPP,20,0,1.415252685546875
N1C3W2_E.BPP,21,0,0.45680999755859375
N1C3W2_F.BPP,23,0,1.04522705078125
N1C3W2_G.BPP,23,0,0.0
N1C3W2_H.BPP,23,0,1.5702247619628906
N1C3W2_I.BPP,20,1,0.3764629364013672
N1C3W2_J.BPP,22,0,0.9996891021728516
N1C3W2_K.BPP,22,1,0.7617473602294922
N1C3W2_L.BPP,21,0,0.23245811462402344
N1C3W2_M.BPP,22,1,0.9973049163818359
N1C3W2_N.BPP,22,0,0.9980201721191406
N1C3W2_O.BPP,21,0,1.1370182037353516
N1C3W2_P.BPP,19,1,0.8563995361328125
N1C3W2_Q.BPP,19,0,0.6432533264160156
N1C3W2_R.BPP,20,1,0.38695335388183594
N1C3W2_S.BPP,21,0,1.1181831359863281
N1C3W2_T.BPP,22,0,0.8437633514404297
N1C3W4_A.BPP,22,1,1.1751651763916016
N1C3W4_B.BPP,23,1,0.0
N1C3W4_C.BPP,24,0,0.8194446563720703
N1C3W4_D.BPP,22,1,1.1374950408935547
N1C3W4_E.BPP,23,0,0.0
N1C3W4_F.BPP,22,1,0.9021759033203125
N1C3W4_G.BPP,24,1,1.386404037475586
N1C3W4_H.BPP,23,0,4.584789276123047
N1C3W4_I.BPP,23,0,0.0
N1C3W4_J.BPP,23,1,0.9648799896240234
N1C3W4_K.BPP,24,0,1.0614395141601562
N1C3W4_L.BPP,21,1,0.0
N1C3W4_M.BPP,21,0,0.9341239929199219
N1C3W4_N.BPP,21,0,0.0
N1C3W4_O.BPP,22,0,0.9975433349609375
N1C3W4_P.BPP,25,0,0.9968280792236328
N1C3W4_Q.BPP,25,0,1.0302066802978516
N1C3W4_R.BPP,22,0,0.0
N1C3W4_S.BPP,22,0,0.9684562683105469
N1C3W4_T.BPP,25,1,0.7700920104980469
N2C1W1_A.BPP,48,0,0.22292137145996094
N2C1W1_B.BPP,49,0,1.779317855834961
N2C1W1_C.BPP,46,0,0.21529197692871094
N2C1W1_D.BPP,50,0,1.1119842529296875
N2C1W1_E.BPP,58,0,0.8835792541503906
N2C1W1_F.BPP,50,0,2.0542144775390625
N2C1W1_G.BPP,60,0,0.9374618530273438
N2C1W1_H.BPP,52,0,1.146078109741211
N2C1W1_I.BPP,62,0,0.8485317230224609
N2C1W1_J.BPP,59,0,1.9960403442382812
N2C1W1_K.BPP,55,0,0.99945068359375
N2C1W1_L.BPP,55,0,0.9973049163818359
N2C1W1_M.BPP,46,0,0.9975433349609375
N2C1W1_N.BPP,48,0,0.9963512420654297
N2C1W1_O.BPP,48,0,0.9949207305908203
N2C1W1_P.BPP,54,0,1.3394355773925781
N2C1W1_Q.BPP,46,0,0.6549358367919922
N2C1W1_R.BPP,56,0,1.0378360748291016
N2C1W1_S.BPP,45,0,1.954793930053711
N2C1W1_T.BPP,52,0,1.0340213775634766
N2C1W2_A.BPP,64,0,5.947113037109375
N2C1W2_B.BPP,61,0,1.9960403442382812
N2C1W2_C.BPP,68,0,1.028299331665039
N2C1W2_D.BPP,74,0,0.9646415710449219
N2C1W2_E.BPP,65,0,1.9941329956054688
N2C1W2_F.BPP,65,0,0.9973049163818359
N2C1W2_G.BPP,73,0,1.1138916015625
N2C1W2_H.BPP,70,0,1.1713504791259766
N2C1W2_I.BPP,67,0,1.8575191497802734
N2C1W2_J.BPP,67,0,0.9667873382568359
N2C1W2_K.BPP,72,0,0.9958744049072266
N2C1W2_L.BPP,62,0,1.0251998901367188
N2C1W2_M.BPP,65,0,1.9674301147460938
N2C1W2_N.BPP,64,0,1.8050670623779297
N2C1W2_O.BPP,64,0,1.1870861053466797
N2C1W2_P.BPP,68,0,2.167224884033203
N2C1W2_Q.BPP,65,0,1.5034675598144531
N2C1W2_R.BPP,67,0,1.3151168823242188
N2C1W2_S.BPP,66,0,1.0013580322265625
N2C1W2_T.BPP,66,0,0.9284019470214844
N2C1W4_A.BPP,73,0,1.9466876983642578
N2C1W4_B.BPP,71,0,1.027822494506836
N2C1W4_C.BPP,77,0,1.996755599975586
N2C1W4_D.BPP,82,0,1.3229846954345703
N2C1W4_E.BPP,73,0,0.6380081176757812
N2C1W4_F.BPP,77,0,1.0652542114257812
N2C1W4_G.BPP,71,0,1.928091049194336
N2C1W4_H.BPP,75,0,1.992940902709961
N2C1W4_I.BPP,73,0,5.984067916870117
N2C1W4_J.BPP,74,0,0.9977817535400391
N2C1W4_K.BPP,70,0,1.0449886322021484
N2C1W4_L.BPP,75,0,0.9493827819824219
N2C1W4_M.BPP,72,0,1.079559326171875
N2C1W4_N.BPP,71,0,0.9148120880126953
N2C1W4_O.BPP,80,0,0.9984970092773438
N2C1W4_P.BPP,67,0,1.4731884002685547
N2C1W4_Q.BPP,75,0,0.522613525390625
N2C1W4_R.BPP,70,0,0.9949207305908203
N2C1W4_S.BPP,80,0,1.0421276092529297
N2C1W4_T.BPP,70,0,1.9505023956298828
N2C2W1_A.BPP,42,0,0.11777877807617188
N2C2W1_B.BPP,50,0,1.8768310546875
N2C2W1_C.BPP,40,0,0.9970664978027344
N2C2W1_D.BPP,42,0,0.9968280792236328
N2C2W1_E.BPP,40,0,0.9980201721191406
N2C2W1_F.BPP,49,0,0.9975433349609375
N2C2W1_G.BPP,45,0,0.0
N2C2W1_H.BPP,46,0,0.9968280792236328
N2C2W1_I.BPP,45,0,0.9977817535400391
N2C2W1_J.BPP,42,0,0.9965896606445312
N2C2W1_K.BPP,41,0,0.9968280792236328
N2C2W1_L.BPP,49,0,0.9999275207519531
N2C2W1_M.BPP,44,0,0.9953975677490234
N2C2W1_N.BPP,43,0,1.0738372802734375
N2C2W1_O.BPP,50,0,0.9205341339111328
N2C2W1_P.BPP,46,0,0.0
N2C2W1_Q.BPP,49,0,1.02996826171875
N2C2W1_R.BPP,41,0,0.9644031524658203
N2C2W1_S.BPP,44,1,0.9975433349609375
N2C2W1_T.BPP,39,0,0.7581710815429688
N2C2W2_A.BPP,52,0,0.24080276489257812
N2C2W2_B.BPP,56,0,1.9927024841308594
N2C2W2_C.BPP,53,0,1.995086669921875
N2C2W2_D.BPP,51,0,0.9970664978027344
N2C2W2_E.BPP,54,0,0.9977817535400391
N2C2W2_F.BPP,48,0,0.9975433349609375
N2C2W2_G.BPP,53,0,3.9911270141601562
N2C2W2_H.BPP,53,0,0.9970664978027344
N2C2W2_I.BPP,49,0,0.9958744049072266
N2C2W2_J.BPP,56,0,0.9970664978027344
N2C2W2_K.BPP,50,0,0.9961128234863281
N2C2W2_L.BPP,52,0,0.0
N2C2W2_M.BPP,54,0,0.9982585906982422
N2C2W2_N.BPP,51,0,0.0
N2C2W2_O.BPP,51,1,1.039743423461914
N2C2W2_P.BPP,50,0,1.5401840209960938
N2C2W2_Q.BPP,54,0,0.41174888610839844
N2C2W2_R.BPP,51,0,0.0
N2C2W2_S.BPP,58,0,1.4848709106445312
N2C2W2_T.BPP,56,0,0.5114078521728516
N2C2W4_A.BPP,57,0,0.0
N2C2W4_B.BPP,60,0,1.0821819305419922
N2C2W4_C.BPP,65,0,0.9455680847167969
N2C2W4_D.BPP,61,0,0.0
N2C2W4_E.BPP,60,0,0.9624958038330078
N2C2W4_F.BPP,57,0,1.0530948638916016
N2C2W4_G.BPP,61,0,0.9424686431884766
N2C2W4_H.BPP,61,0,0.0
N2C2W4_I.BPP,58,0,1.0499954223632812
N2C2W4_J.BPP,60,0,0.9438991546630859
N2C2W4_K.BPP,59,0,0.0
N2C2W4_L.BPP,57,0,2.3040771484375
N2C2W4_M.BPP,60,0,0.0
N2C2W4_N.BPP,63,0,0.6873607635498047
N2C2W4_O.BPP,62,0,1.081228256225586
N2C2W4_P.BPP,60,0,0.0
N2C2W4_Q.BPP,62,0,0.9481906890869141
N2C2W4_R.BPP,57,1,1.0814666748046875
N2C2W4_S.BPP,55,0,0.0
N2C2W4_T.BPP,57,0,1.0304450988769531
N2C3W1_A.BPP,35,0,0.0
N2C3W1_B.BPP,35,0,0.9965896606445312
N2C3W1_C.BPP,35,0,0.9973049163818359
N2C3W1_D.BPP,37,0,0.0
N2C3W1_E.BPP,34,0,0.9973049163818359
N2C3W1_F.BPP,35,0,2.9909610748291016
N2C3W1_G.BPP,33,0,0.9989738464355469
N2C3W1_H.BPP,35,0,0.0
N2C3W1_I.BPP,34,0,1.0156631469726562
N2C3W1_J.BPP,33,0,0.0
N2C3W1_K.BPP,36,0,1.3117790222167969
N2C3W1_L.BPP,35,0,0.0
N2C3W1_M.BPP,31,0,0.6303787231445312
N2C3W1_N.BPP,32,0,0.0
N2C3W1_O.BPP,35,0,0.9973049163818359
N2C3W1_P.BPP,35,0,0.9975433349609375
N2C3W1_Q.BPP,34,0,1.020669937133789
N2C3W1_R.BPP,33,0,0.4947185516357422
N2C3W1_S.BPP,36,0,0.47969818115234375
N2C3W1_T.BPP,35,0,0.0
N2C3W2_A.BPP,42,1,1.0669231414794922
N2C3W2_B.BPP,43,0,1.079559326171875
N2C3W2_C.BPP,42,1,0.0
N2C3W2_D.BPP,42,1,0.8463859558105469
N2C3W2_E.BPP,40,1,0.9963512420654297
N2C3W2_F.BPP,40,1,0.0
N2C3W2_G.BPP,41,0,0.9970664978027344
N2C3W2_H.BPP,38,0,0.7891654968261719
N2C3W2_I.BPP,45,1,0.2079010009765625
N2C3W2_J.BPP,44,1,0.9975433349609375
N2C3W2_K.BPP,42,0,0.09322166442871094
N2C3W2_L.BPP,42,1,0.9379386901855469
N2C3W2_M.BPP,44,1,0.0
N2C3W2_N.BPP,42,1,0.9636878967285156
N2C3W2_O.BPP,45,0,0.0
N2C3W2_P.BPP,41,0,1.0294914245605469
N2C3W2_Q.BPP,42,1,0.9987354278564453
N2C3W2_R.BPP,41,1,0.591278076171875
N2C3W2_S.BPP,44,1,0.3724098205566406
N2C3W2_T.BPP,43,0,0.0
N2C3W4_A.BPP,44,1,1.1458396911621094
N2C3W4_B.BPP,46,1,0.8831024169921875
N2C3W4_C.BPP,43,1,0.0
N2C3W4_D.BPP,45,1,1.0161399841308594
N2C3W4_E.BPP,47,0,0.0
N2C3W4_F.BPP,46,1,0.9770393371582031
N2C3W4_G.BPP,45,1,0.9648799896240234
N2C3W4_H.BPP,45,1,0.0
N2C3W4_I.BPP,45,1,1.0485649108886719
N2C3W4_J.BPP,44,1,0.9462833404541016
N2C3W4_K.BPP,47,0,0.0
N2C3W4_L.BPP,46,1,0.9970664978027344
N2C3W4_M.BPP,45,1,2.9914379119873047
N2C3W4_N.BPP,46,1,0.0
N2C3W4_O.BPP,46,1,0.9977817535400391
N2C3W4_P.BPP,46,1,0.0
N2C3W4_Q.BPP,47,1,1.5146732330322266
N2C3W4_R.BPP,43,1,0.4794597625732422
N2C3W4_S.BPP,43,1,0.0
N2C3W4_T.BPP,47,1,0.9975433349609375
N3C1W1_A.BPP,106,1,1.0831356048583984
N3C1W1_B.BPP,114,0,1.9085407257080078
N3C1W1_C.BPP,99,0,0.9975433349609375
N3C1W1_D.BPP,108,0,1.9969940185546875
N3C1W1_E.BPP,98,0,1.285552978515625
N3C1W1_F.BPP,113,0,0.7078647613525391
N3C1W1_G.BPP,111,0,1.9931793212890625
N3C1W1_H.BPP,104,0,1.0333061218261719
N3C1W1_I.BPP,100,0,1.9919872283935547
N3C1W1_J.BPP,108,0,1.9636154174804688
N3C1W1_K.BPP,102,0,0.9961128234863281
N3C1W1_L.BPP,97,0,2.026796340942383
N3C1W1_M.BPP,106,0,0.965118408203125
N3C1W1_N.BPP,93,0,1.9943714141845703
N3C1W1_O.BPP,99,1,1.9965171813964844
N3C1W1_P.BPP,108,0,4.022836685180664
N3C1W1_Q.BPP,98,0,1.959085464477539
N3C1W1_R.BPP,99,0,2.0754337310791016
N3C1W1_S.BPP,100,0,1.0523796081542969
N3C1W1_T.BPP,102,0,1.9071102142333984
N3C1W2_A.BPP,125,0,1.9474029541015625
N3C1W2_B.BPP,126,0,1.9943714141845703
N3C1W2_C.BPP,125,0,2.0759105682373047
N3C1W2_D.BPP,139,0,1.950979232788086
N3C1W2_E.BPP,132,0,1.9571781158447266
N3C1W2_F.BPP,123,0,1.02996826171875
N3C1W2_G.BPP,132,0,2.047300338745117
N3C1W2_H.BPP,130,1,1.9459724426269531
N3C1W2_I.BPP,126,0,1.993417739868164
N3C1W2_J.BPP,126,0,5.013227462768555
N3C1W2_K.BPP,121,1,2.5513172149658203
N3C1W2_L.BPP,136,0,1.9381046295166016
N3C1W2_M.BPP,136,0,1.9943714141845703
N3C1W2_N.BPP,136,0,2.5827884674072266
N3C1W2_O.BPP,127,0,1.6832351684570312
N3C1W2_P.BPP,126,0,1.7502307891845703
N3C1W2_Q.BPP,135,0,1.0297298431396484
N3C1W2_R.BPP,124,1,2.123594284057617
N3C1W2_S.BPP,130,0,1.8010139465332031
N3C1W2_T.BPP,136,0,1.995086669921875
N3C1W4_A.BPP,149,0,2.146482467651367
N3C1W4_B.BPP,149,0,1.9593238830566406
N3C1W4_C.BPP,146,0,1.9106864929199219
N3C1W4_D.BPP,148,0,1.9996166229248047
N3C1W4_E.BPP,142,0,2.9549598693847656
N3C1W4_F.BPP,140,0,1.9936561584472656
N3C1W4_G.BPP,148,0,2.1004676818847656
N3C1W4_H.BPP,141,0,1.889944076538086
N3C1W4_I.BPP,141,1,3.0252933502197266
N3C1W4_J.BPP,142,0,2.027273178100586
N3C1W4_K.BPP,147,0,2.362966537475586
N3C1W4_L.BPP,148,0,2.637624740600586
N3C1W4_M.BPP,149,0,1.9445419311523438
N3C1W4_N.BPP,148,0,2.962827682495117
N3C1W4_O.BPP,143,0,3.0248165130615234
N3C1W4_P.BPP,143,0,2.9578208923339844
N3C1W4_Q.BPP,146,0,6.014108657836914
N3C1W4_R.BPP,145,0,2.964019775390625
N3C1W4_S.BPP,145,0,2.6798248291015625
N3C1W4_T.BPP,146,0,2.3047924041748047
N3C2W1_A.BPP,91,0,2.992868423461914
N3C2W1_B.BPP,83,1,0.9970664978027344
N3C2W1_C.BPP,84,0,1.9941329956054688
N3C2W1_D.BPP,85,0,0.9984970092773438
N3C2W1_E.BPP,87,0,2.025127410888672
N3C2W1_F.BPP,88,0,2.0220279693603516
N3C2W1_G.BPP,88,1,0.9388923645019531
N3C2W1_H.BPP,87,0,2.0978450775146484
N3C2W1_I.BPP,87,0,1.073598861694336
N3C2W1_J.BPP,87,0,0.9753704071044922
N3C2W1_K.BPP,78,1,2.284526824951172
N3C2W1_L.BPP,91,0,4.052400588989258
N3C2W1_M.BPP,85,0,1.708984375
N3C2W1_N.BPP,91,0,1.9295215606689453
N3C2W1_O.BPP,82,0,0.9970664978027344
N3C2W1_P.BPP,89,1,0.9953975677490234
N3C2W1_Q.BPP,82,0,1.0325908660888672
N3C2W1_R.BPP,83,1,1.0898113250732422
N3C2W1_S.BPP,89,0,1.9965171813964844
N3C2W1_T.BPP,83,0,1.0306835174560547
N3C2W2_A.BPP,107,0,0.9970664978027344
N3C2W2_B.BPP,105,0,1.9626617431640625
N3C2W2_C.BPP,105,1,1.0623931884765625
N3C2W2_D.BPP,107,0,1.928567886352539
N3C2W2_E.BPP,116,0,0.9973049163818359
N3C2W2_F.BPP,106,0,1.0309219360351562
N3C2W2_G.BPP,102,0,2.271413803100586
N3C2W2_H.BPP,117,0,2.2237300872802734
N3C2W2_I.BPP,102,0,0.4582405090332031
N3C2W2_J.BPP,107,0,2.0248889923095703
N3C2W2_K.BPP,110,0,1.9640922546386719
N3C2W2_L.BPP,105,0,1.033782958984375
N3C2W2_M.BPP,108,0,2.115964889526367
N3C2W2_N.BPP,106,1,1.9876956939697266
N3C2W2_O.BPP,107,0,1.8813610076904297
N3C2W2_P.BPP,107,0,2.0415782928466797
N3C2W2_Q.BPP,105,0,1.9822120666503906
N3C2W2_R.BPP,110,0,2.554655075073242
N3C2W2_S.BPP,107,0,2.017498016357422
N3C2W2_T.BPP,107,0,1.4224052429199219
N3C2W4_A.BPP,113,0,3.0045509338378906
N3C2W4_B.BPP,112,0,1.9447803497314453
N3C2W4_C.BPP,132,0,5.9413909912109375
N3C2W4_D.BPP,114,0,4.986286163330078
N3C2W4_E.BPP,111,1,2.031087875366211
N3C2W4_F.BPP,115,0,2.9532909393310547
N3C2W4_G.BPP,122,0,1.995086669921875
N3C2W4_H.BPP,113,0,1.9943714141845703
N3C2W4_I.BPP,115,0,4.92405891418457
N3C2W4_J.BPP,120,0,2.081155776977539
N3C2W4_K.BPP,117,0,2.689838409423828
N3C2W4_L.BPP,116,0,2.248048782348633
N3C2W4_M.BPP,120,0,1.9409656524658203
N3C2W4_N.BPP,117,0,1.9946098327636719
N3C2W4_O.BPP,114,1,3.029346466064453
N3C2W4_P.BPP,122,0,2.723217010498047
N3C2W4_Q.BPP,118,0,2.2280216217041016
N3C2W4_R.BPP,123,0,6.448507308959961
N3C2W4_S.BPP,118,0,2.719879150390625
N3C2W4_T.BPP,119,0,3.5026073455810547
N3C3W1_A.BPP,66,0,2.582073211669922
N3C3W1_B.BPP,71,0,2.0012855529785156
N3C3W1_C.BPP,69,0,1.9812583923339844
N3C3W1_D.BPP,63,0,1.959085464477539
N3C3W1_E.BPP,69,1,1.9943714141845703
N3C3W1_F.BPP,69,0,2.0301342010498047
N3C3W1_G.BPP,65,0,7.943868637084961
N3C3W1_H.BPP,69,0,4.991292953491211
N3C3W1_I.BPP,69,1,2.0263195037841797
N3C3W1_J.BPP,65,0,1.9578933715820312
N3C3W1_K.BPP,63,0,1.0843276977539062
N3C3W1_L.BPP,68,0,3.0100345611572266
N3C3W1_M.BPP,71,0,0.8921623229980469
N3C3W1_N.BPP,69,0,1.9948482513427734
N3C3W1_O.BPP,66,0,1.0328292846679688
N3C3W1_P.BPP,72,0,2.2385120391845703
N3C3W1_Q.BPP,73,0,0.7181167602539062
N3C3W1_R.BPP,66,0,1.9941329956054688
N3C3W1_S.BPP,68,0,1.9948482513427734
N3C3W1_T.BPP,70,0,1.1568069458007812
N3C3W2_A.BPP,85,1,1.9330978393554688
N3C3W2_B.BPP,83,2,1.5714168548583984
N3C3W2_C.BPP,83,1,0.32520294189453125
N3C3W2_D.BPP,80,1,1.9946098327636719
N3C3W2_E.BPP,80,1,1.9955635070800781
N3C3W2_F.BPP,83,2,0.9968280792236328
N3C3W2_G.BPP,82,1,1.8858909606933594
N3C3W2_H.BPP,83,1,1.270294189453125
N3C3W2_I.BPP,80,1,0.8327960968017578
N3C3W2_J.BPP,84,1,1.9953250885009766
N3C3W2_K.BPP,84,1,1.8100738525390625
N3C3W2_L.BPP,83,1,1.1823177337646484
N3C3W2_M.BPP,85,2,1.4684200286865234
N3C3W2_N.BPP,78,1,2.4178028106689453
N3C3W2_O.BPP,83,1,1.0416507720947266
N3C3W2_P.BPP,82,2,1.1894702911376953
N3C3W2_Q.BPP,77,1,0.8385181427001953
N3C3W2_R.BPP,80,1,1.9958019256591797
N3C3W2_S.BPP,81,1,1.0249614715576172
N3C3W2_T.BPP,80,1,0.9698867797851562
N3C3W4_A.BPP,91,2,2.005338668823242
N3C3W4_B.BPP,89,1,1.1184215545654297
N3C3W4_C.BPP,90,2,0.8311271667480469
N3C3W4_D.BPP,89,2,2.026796340942383
N3C3W4_E.BPP,87,2,3.9565563201904297
N3C3W4_F.BPP,86,2,1.102447509765625
N3C3W4_G.BPP,95,1,2.0613670349121094
N3C3W4_H.BPP,86,2,0.8592605590820312
N3C3W4_I.BPP,93,1,1.8575191497802734
N3C3W4_J.BPP,90,2,1.1019706726074219
N3C3W4_K.BPP,90,1,1.9943714141845703
N3C3W4_L.BPP,92,2,1.0297298431396484
N3C3W4_M.BPP,90,2,1.050710678100586
N3C3W4_N.BPP,89,2,2.906322479248047
N3C3W4_O.BPP,89,2,1.0960102081298828
N3C3W4_P.BPP,88,2,0.8983612060546875
N3C3W4_Q.BPP,89,2,2.406597137451172
N3C3W4_R.BPP,89,2,1.9946098327636719
N3C3W4_S.BPP,86,2,2.246379852294922
N3C3W4_T.BPP,86,1,0.7464885711669922
N4C1W1_A.BPP,241,1,8.013248443603516
N4C1W1_B.BPP,262,0,18.955469131469727
N4C1W1_C.BPP,242,1,6.941795349121094
N4C1W1_D.BPP,247,1,7.013082504272461
N4C1W1_E.BPP,272,0,9.20248031616211
N4C1W1_F.BPP,265,0,7.80177116394043
N4C1W1_G.BPP,259,0,6.897926330566406
